date,vol,naive_vol,l_shrinkage
2020-10-05,0.0072154288102301,0.0075935961103871,0.0
2020-10-06,0.0074043554295201,0.0077777528822192,2.270056045779073e-18
2020-10-07,0.0071749507835301,0.0074856579734593,1.3059020042149937e-17
2020-10-08,0.0074420180346823,0.007689848744544,1.3735685654534451e-18
2020-10-09,0.0073615394734606,0.0075792668773359,0.0
2020-10-12,0.0081401352940819,0.008522279508434,4.7272477919861e-19
2020-10-13,0.0084007497667754,0.0087092798540465,1.082777095167137e-18
2020-10-14,0.0084317952861399,0.0088194296107824,0.0
2020-10-15,0.0085421283542683,0.0089120273254922,9.078347194927858e-18
2020-10-16,0.0087165659928314,0.0091448729854778,6.075213919242869e-18
2020-10-19,0.0082164144993117,0.0086847353049662,3.7499432107187017e-19
2020-10-20,0.0084222861697367,0.0088452364932574,0.0
2020-10-21,0.0087385704107055,0.0091411021888986,1.5290136944393857e-18
2020-10-22,0.0088175025517733,0.0092240080124886,1.7535100049458013e-18
2020-10-23,0.0088376416214418,0.009252691169401,0.0
2020-10-26,0.0087057955598049,0.0090640382317595,0.0
2020-10-27,0.0087354385355916,0.0091074148252255,0.0
2020-10-28,0.0073458667160393,0.0075440425285723,0.0
2020-10-29,0.006938986446696,0.0069633498691653,1.515623505485799e-10
2020-10-30,0.0069826396267471,0.0070001091464079,0.0
2020-11-02,0.0063627403365566,0.0063361384536522,6.515634683232573e-10
2020-11-03,0.0060640148523234,0.0060957087470652,0.0711621817945339
2020-11-04,0.0061255790588723,0.0061900038255673,0.0628122776081488
2020-11-05,0.005848002960314,0.0058915608140096,0.066750518449991
2020-11-06,0.0058673338781408,0.0058870954363245,0.0702194936228925
2020-11-09,0.0043979006510862,0.0045388553300729,0.0
2020-11-10,0.0037907112300817,0.0041382884515539,0.0
2020-11-11,0.0035295703877936,0.0039406198168332,2.028216280181159e-18
2020-11-12,0.003553555760654,0.0039025009757903,2.6910966395021244e-18
2020-11-13,0.0032441648876622,0.003434192692321,1.5149447898204413e-14
2020-11-16,0.0031790468072023,0.0034793878008871,0.0
2020-11-17,0.00307034727658,0.00334231231608,1.5050907156485517e-17
2020-11-18,0.0028167210840387,0.0030005201569629,4.451408377510063e-17
2020-11-19,0.0027412774256607,0.0029869929336329,0.0
2020-11-20,0.002681226263347,0.0029338084944788,0.0
2020-11-23,0.0026592902982844,0.0029317380418501,3.7310775075076065e-18
2020-11-24,0.002784883981115,0.0030261193131076,5.978855730000601e-18
2020-11-25,0.0028182584060802,0.0030118818680843,0.0
2020-11-27,0.0027908377975667,0.0029491403771136,2.94957178337159e-09
2020-11-30,0.0025372241237079,0.0027552115306554,0.0
2020-12-01,0.0025412260960871,0.0027593904531003,0.0
2020-12-02,0.0024439203658306,0.0027889100772021,0.0
2020-12-03,0.0024541506795414,0.0027713286246775,3.046714238876795e-18
2020-12-04,0.0024478757698471,0.0027602806798134,0.0
2020-12-07,0.0026281528854975,0.0030531757095616,0.0
2020-12-08,0.0025506101599954,0.0030119068944114,1.1040547388550104e-19
2020-12-09,0.0024501872804538,0.0028788151233209,0.0
2020-12-10,0.0026285825811179,0.00293484127687,0.0
2020-12-11,0.0027122022218842,0.0029529539088006,0.0
2020-12-14,0.0026527817602292,0.0029180514103604,0.0
2020-12-15,0.0029410527350369,0.0031423042992423,0.0
2020-12-16,0.0030034377838714,0.0031877868664057,0.0
2020-12-17,0.0029885086253634,0.0031752175978705,0.0
2020-12-18,0.0029862911705696,0.0031546218536104,0.0
2020-12-21,0.0029036844057548,0.0030300460120403,2.9296375248142453e-18
2020-12-22,0.0029781714056569,0.003073976407341,2.2778604404461393e-18
2020-12-23,0.0038959250466943,0.0043078667743613,0.4818773779528815
2020-12-24,0.0040864243394047,0.0046603324452797,0.5588818807245121
2020-12-28,0.0043360250877283,0.0046677030408633,0.3789903561306295
2020-12-29,0.0054191525503245,0.0068528925225526,0.6065118163367559
2020-12-30,0.0063661411264586,0.0072914086671301,0.4036459243004011
2020-12-31,0.0062205399852846,0.0072087503721093,0.4069403990036163
2021-01-04,0.0062112646248008,0.0071623566044873,0.3964431307552156
2021-01-05,0.0063000964860957,0.0071798838336813,0.3933014851282333
2021-01-06,0.0060593269671113,0.0071290309612318,0.5525407920723602
2021-01-07,0.0062580479088753,0.0072384641624991,0.4971367446772631
2021-01-08,0.0068494256332066,0.0080204939418577,0.4977860944323669
2021-01-11,0.0067692766899947,0.0080478139704602,0.5003736287882928
2021-01-12,0.0068090643616488,0.0080641018966424,0.4933392107059265
2021-01-13,0.0071295033544316,0.0081685553023383,0.4891300532938158
2021-01-14,0.0065862899282401,0.0080897607541107,0.7795764642307126
2021-01-15,0.0075726389940044,0.0081735981211217,0.4973198129203416
2021-01-19,0.007726617361892,0.0085352645641251,0.4732214158338602
2021-01-20,0.0075184356234726,0.0085911871916741,0.5030146937668979
2021-01-21,0.0068708330300558,0.0086087597339977,0.8081578309993275
2021-01-22,0.0076160896527403,0.0084950406911622,0.4943676187398641
2021-01-25,0.0069336018526791,0.0073233808768603,0.3715291679023959
2021-01-26,0.0063543813605663,0.0068658151069662,0.7200146351100962
2021-01-27,0.0061483290363618,0.0070292584358328,0.8077080380102157
2021-01-28,0.006348347153299,0.006776664739899,0.7818556464181178
2021-01-29,0.0062852662259206,0.0063737673167985,0.1992886831234008
2021-02-01,0.0062901883280013,0.0064118497507567,0.1898316854639971
2021-02-02,0.0062286757708223,0.0063642569351193,0.1794150998485951
